1,0
2,0
4,0
8,0
16,0
32,0
82,1
4813,1
4813,2
4813,2
3850,2
3850,2
3850,2
3080,2
3080,2
3080,2
3080,2
3080,2
3080,2
3081,2
2464,2
2464,2
2464,2
2465,2
2465,2
2465,2
2465,2
2465,2
2465,2
2465,2
2465,2
2465,2
2465,2
2465,2
2465,2
2465,2
1972,2
1972,2
1972,2
1972,2
1973,2
1973,2
1973,2
1973,2
1973,2
1973,2
1973,2
1973,2
1973,2
1973,2
1973,2
1973,2
1973,2
1973,2
1974,2
1974,2
1974,2
1974,2
1974,2
1974,2
1974,2
1974,2
1974,2
1974,2
1974,2
1974,2
1974,2
1974,2
1974,2
1975,2
1975,2
1975,2
1975,2
1975,2
1975,2
1975,2
1975,2
1975,2
1975,2
1975,2
1975,2
1975,2
1975,2
1976,2
1976,2
1976,2
1976,2
1976,2
1976,2
1976,2
1976,2
1976,2
1976,2
1976,2
1976,2
1976,2
1976,2
1581,2
1581,2
1581,2
1581,2
1581,2
1581,2
1582,2
1582,2
1582,2
1582,2
1582,2
1582,2
1582,2
1582,2
1582,2
1582,2
1582,2
1582,2
1582,2
1582,2
1583,2
1583,2
1583,2
1583,2
1583,2
1583,2
1583,2
1266,2
1266,2
1266,2
1266,2
1267,2
1267,2
1267,2
1267,2
1267,2
1267,2
1267,2
1267,2
1267,2
1267,2
1267,2
1267,2
1267,2
1267,2
1268,2
1268,2
1268,2
1268,2
1268,2
1268,2
1268,2
1268,2
1268,2
1268,2
1268,2
1268,2
1268,2
1268,2
1269,2
1269,2
1269,2
1269,2
1269,2
1269,2
1269,2
1269,2
1269,2
1269,2
1269,2
1269,2
1269,2
1269,2
1270,2
1270,2
1270,2
1270,2
1270,2
1270,2
1270,2
1270,2
1270,2
1270,2
1270,2
1270,2
1270,2
1270,2
1271,2
1271,2
1271,2
1271,2
1271,2
1271,2
1271,2
1271,2
1271,2
1271,2
1271,2
1271,2
1271,2
1271,2
1272,2
1272,2
1272,2
1272,2
1272,2
1272,2
1272,2
1272,2
1272,2
1272,2
1272,2
1272,2
1272,2
1272,2
1273,2
1273,2
1273,2
1273,2
1273,2
1273,2
1273,2
1273,2
1273,2
1273,2
1273,2
1273,2
1273,2
1019,2
1019,2
1019,2
1019,2
1019,2
1019,2
1019,2
1019,2
1019,2
1019,2
1019,2
1019,2
1019,2
1020,2
1020,2
1020,2
1020,2
816,2
816,2
816,2
816,2
816,2
816,2
816,2
653,2
653,2
653,2
653,2
653,2
522,2
418,2
334,2
3164035,1
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
3164035,2
2531228,2
2531228,2
2531228,2
2531228,2
2024983,2
2024983,2
2024983,2
2024983,2
2024983,2
2024983,2
2024983,2
2024983,2
2024984,2
2024984,2
2024984,2
2024984,2
2024984,2
1619987,2
1619987,2
1619987,2
1619988,2
1619988,2
1619988,2
1619988,2
1619988,2
1619988,2
1619988,2
1619988,2
1619989,2
1619989,2
1619989,2
1619989,2
1619989,2
1619989,2
1619989,2
1619989,2
1619990,2
1619990,2
1619990,2
1619990,2
1619990,2
1619990,2
1619990,2
1619990,2
1295992,2
1295992,2
1295993,2
1295993,2
1295993,2
1295993,2
1295993,2
1295993,2
1295993,2
1295993,2
1295994,2
1295994,2
1295994,2
1295994,2
1295994,2
1295994,2
1295994,2
1295994,2
1295995,2
1295995,2
1295995,2
1295995,2
1295995,2
1295995,2
1036796,2
1036796,2
1036796,2
829437,2
829437,2
829437,2
663549,2
663550,2
663550,2
663550,2
663550,2
663550,2
663550,2
663550,2
663550,2
663550,2
663550,2
663550,2
663550,2
530840,2
530840,2
530840,2
424672,2
424672,2
339738,2
339738,2
271790,2
217432,2
217432,2
173946,2
139156,2
111325,2
111325,2
111325,2
111325,2
89060,2
89060,2
89060,2
71248,2
71248,2
56998,2
56998,2
45599,2
45599,2
45599,2
45599,2
45599,2
45599,2
45599,2
45599,2
45599,2
45599,2
45599,2
45599,2
45600,2
45600,2
45600,2
45600,2
45600,2
45600,2
45600,2
45600,2
45600,2
45600,2
45600,2
45600,2
45600,2
45600,2
45600,2
45601,2
45601,2
45601,2
45601,2
45601,2
45601,2
45601,2
45601,2
45601,2
45601,2
45601,2
45601,2
45601,2
45601,2
45602,2
45602,2
45602,2
45602,2
45602,2
45602,2
45602,2
45602,2
45602,2
45602,2
45602,2
45602,2
45602,2
45602,2
45603,2
45603,2
45603,2
45603,2
36482,2
36482,2
36482,2
36482,2
36482,2
36482,2
36483,2
29186,2
29186,2
29186,2
29186,2
23349,2
23349,2
23349,2
23349,2
23349,2
23349,2
23349,2
23349,2
23349,2
23349,2
23350,2
23350,2
23350,2
23350,2
23350,2
23350,2
23350,2
23350,2
23350,2
23350,2
23350,2
23350,2
23350,2
23350,2
23350,2
